"URL","対象","言語","タイトル","科目","長さ"
"https://www.youtube.com/watch?v=CSic5HHqx5k","高校2年","日本語版","図形と方程式 点と直線 外分点","数学","00:02:13"
"https://www.youtube.com/watch?v=nO-2nhDL2hI","高校2年","日本語版","図形と方程式 点と直線 三角形の重心","数学","00:02:24"
"https://www.youtube.com/watch?v=UITX9hqlzls","高校2年","日本語版","図形と方程式 点と直線 内分点","数学","00:02:05"
"https://www.youtube.com/watch?v=4ce-OF4XN0c","高校2年","日本語版","微分・積分 導関数の応用 関数の値の変化","数学","00:03:56"
"https://www.youtube.com/watch?v=AkC_FGDXOWI","高校2年","日本語版","微分・積分 微分・積分の考え 不定積分と定積分","数学","00:02:29"
"https://www.youtube.com/watch?v=T_rn5nS7Qco","高校2年","日本語版","微分・積分 微分係数と導関数 接線の方程式","数学","00:02:37"
"https://www.youtube.com/watch?v=NMrkpKWhaBE","高校2年","日本語版","微分・積分 微分係数と導関数 導関数","数学","00:02:49"
"https://www.youtube.com/watch?v=qXz-qBC1Eik&t=5s","高校2年","日本語版","微分・積分 微分係数と導関数 微分係数","数学","00:04:10"
"https://www.youtube.com/watch?v=VHn6_TxhaOk","高校2年","日本語版","微分・積分 不定積分と定積分 定積分","数学","00:03:30"
"https://www.youtube.com/watch?v=CF4QeMAvbao","高校2年","日本語版","微分・積分 不定積分と定積分 不定積分","数学","00:05:26"
"https://www.youtube.com/watch?v=5rNPkgHTyCk","高校2年","日本語版","ベクトル 平面上のベクトル ベクトルの加法","数学","00:03:29"
"https://www.youtube.com/watch?v=mSICK49C8-U","高校2年","日本語版","ベクトル 平面上のベクトル 有向線分とベクトル","数学",
"https://www.youtube.com/watch?v=droTuUS1aHE","高校2年","日本語版","ベクトル ベクトル 内積 成分","数学","00:03:03"
"https://www.youtube.com/watch?v=ZE5BGKqYAXI","高校2年","日本語版","ベクトル ベクトル 内積 平面","数学","00:03:31"
"https://www.youtube.com/watch?v=JacVmdyu-Ew","高校2年","日本語版","ベクトル ベクトルとその演算 ベクトルの成分","数学","00:03:48"
"https://www.youtube.com/watch?v=d2nMldO4pkc","高校2年","日本語版","ベクトル ベクトルとその演算 ベクトルの分解","数学","00:03:26"
"https://www.youtube.com/watch?v=WPNUOxuh5n0","中学生","日本語版","古典詩仙堂","国語","00:03:35"
"https://www.youtube.com/watch?v=ubbo2gTHBPU","中学生",,"古典 北野天満宮曲水の宴１","国語","00:02:50"
"https://www.youtube.com/watch?v=Pvf4QawFD6Y","中学生",,"古典 北野天満宮曲水の宴２","国語","00:02:37"
"https://www.youtube.com/watch?v=525DvFFnX_Y&index=5&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc","中学生",,"古典 和歌","国語","00:02:54"
"https://www.youtube.com/watch?v=I1i_GzZUALI&index=6&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc","中学生",,"古典 漢詩","国語","00:02:59"
"https://www.youtube.com/watch?v=VHlJvL4Bc1A","中学生",,"古典 仁和寺と文学 総集篇","国語","00:02:42"
"https://www.youtube.com/watch?v=LcN9rJz5SCk","中学生",,"古典 仁和寺と文学 桜篇","国語","00:02:53"
"https://www.youtube.com/watch?v=LScMiRP9YbY","中学生",,"古典 仁和寺と文学 御殿篇","国語","00:03:13"
"https://www.youtube.com/watch?v=HBbYWrrpr9w","中学生",,"古典 01 曲水の宴 PV","国語","00:01:50"
"https://www.youtube.com/watch?v=KZXK2QA-SFs","中学生",,"古典 02 曲水の宴 インタビュー篇","国語","00:03:11"
"https://www.youtube.com/watch?v=uphn6niJ_R8","中学生",,"古典 03 曲水の宴 文法篇","国語","00:03:39"
"https://www.youtube.com/watch?v=UaqTDIfn4z4","中学生",,"古典 04 曲水の宴 解説編","国語","00:02:57"
"https://www.youtube.com/watch?v=xGC6VwHNPKM&index=6&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc","小学5年","日本語版","日本の農業北山杉１","社会","00:02:49"
"https://www.youtube.com/watch?v=OxzX5UGcXK4&index=7&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc","小学5年","日本語版","日本の農業北山杉２","社会","00:03:14"
"https://www.youtube.com/watch?v=maiDonUgXBc&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc&index=8","小学5年","日本語版","日本の農業野菜の収穫","社会","00:03:02"
"https://www.youtube.com/watch?v=UR_XUBM-BaQ&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc&index=9","小学5年","日本語版","日本の農業野菜の販売","社会","00:02:28"
"https://www.youtube.com/watch?v=BqabRqph92o&index=10&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc","小学6年","日本語版","歴史藤森神社紹介","社会","00:02:37"
"https://www.youtube.com/watch?v=MfguaGbiSIA&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc&index=11","小学6年","日本語版","歴史藤森神社節分祭１","社会","00:03:19"
"https://www.youtube.com/watch?v=sFtfB1Parpw&index=12&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc","小学6年","日本語版","歴史藤森神社節分祭２","社会","00:03:22"
"https://www.youtube.com/watch?v=Zme9siBLMwA&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc&index=13","小学5年","日本語版","日本の農業様々な栽培植物","社会","00:02:02"
"https://www.youtube.com/watch?v=ugZssB_tpQ4&index=14&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc","小学5年","日本語版","日本の農業サツマイモ植え１","社会","00:02:37"
"https://www.youtube.com/watch?v=Yud8Y33ZZsc&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc&index=15","小学5年","日本語版","日本の農業田植え","社会","00:03:52"
"https://www.youtube.com/watch?v=0IJ-1eUnnK0&index=16&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc","小学5年","日本語版","日本の農業餅つき","社会","00:03:16"
"https://www.youtube.com/watch?v=pDH1vOMmtrI&index=17&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc","小学5年","日本語版","日本の農業サツマイモ植え２","社会","00:04:03"
"https://www.youtube.com/watch?v=jedoIps3d0w&index=1&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc","小学5年","日本語版","日本の農業稲刈り①","社会","00:03:02"
"https://www.youtube.com/watch?v=2wb2A7ijgE8&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc&index=2","小学5年","日本語版","日本の農業稲刈り②","社会","00:02:32"
"https://www.youtube.com/watch?v=OuwVytvYAuI&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc&index=20","小学生",,"京都の和雑貨・お土産・贈り物①","社会","00:01:52"
"https://www.youtube.com/watch?v=Q7KpQPCTbAA&index=21&list=PLOT1dLQymBhnu6OTihQjngLwpV4GQWywc","小学生",,"京都の和雑貨・お土産・贈り物②","社会","00:02:15"
"https://www.youtube.com/watch?v=lI2nlac9gzY","中学生",,"日本の地域的特色 伏見十石舟①","社会","00:02:35"
"https://www.youtube.com/watch?v=6AVLLE9SgVA","中学生",,"日本の地域的特色 伏見十石舟②","社会","00:03:38"
"https://www.youtube.com/watch?v=DpnvnTAjx6w","中学生",,"日本の地域的特色 伏見十石舟③","社会","00:02:35"
"https://www.youtube.com/watch?v=eevCn7nZfro","中学生",,"日本の地域的特色 伏見十石舟④","社会","00:03:54"
"https://www.youtube.com/watch?v=YJXWFifRqG0","中学生",,"日本の地域的特色 御香宮神社①","社会","00:02:21"
"https://www.youtube.com/watch?v=UH46TZblnHM","中学生",,"日本の地域的特色 御香宮神社②","社会","00:02:52"
"https://www.youtube.com/watch?v=xOA4YRumA1k","中学生",,"日本の地域的特色 御香宮神社③","社会","00:03:11"
"https://www.youtube.com/watch?v=MxD-xAR3YCA","中学生",,"日本の地域的特色 御香宮神社④","社会","00:01:59"
"https://www.youtube.com/watch?v=gJFYOBQYLRY","中学生",,"日本の地域的特色 月桂冠大倉記念館①","社会","00:01:47"
"https://www.youtube.com/watch?v=UlVAP0loz_g","中学生",,"日本の地域的特色 月桂冠大倉記念館②","社会","00:02:13"
"https://www.youtube.com/watch?v=jlFkj5RfvIk","中学生",,"日本の地域的特色 寺田屋","社会","00:03:16"
"https://www.youtube.com/watch?v=SA9l12kUJMc","中学生",,"日本の地域的特色 伏見魚三楼","社会","00:01:57"
"https://www.youtube.com/watch?v=8yhmx-9FE_k","中学生",,"日本の地域的特色 伏見欣浄寺","社会","00:03:35"
"https://www.youtube.com/watch?v=WTFT_fmCSrI","中学生",,"日本の地域的特色 伏見橦木町","社会","00:02:54"
"https://www.youtube.com/watch?v=JQiEPbpBo6M","小学6年",,"日本の歴史 清水寺","社会","00:00:46"
"https://www.youtube.com/watch?v=f4T6XarKSsE","小学6年",,"日本の歴史 伏見桃山城","社会","00:00:33"
"https://www.youtube.com/watch?v=wQhMZOp_C08","小学6年",,"日本の歴史 西本願寺","社会","00:00:28"
"https://www.youtube.com/watch?v=EFnWPVJr17U","小学6年",,"日本の歴史 平安神宮","社会","00:00:42"
"https://www.youtube.com/watch?v=7qKpTmAzx2I","小学6年",,"日本の歴史 東寺","社会","00:00:40"
"https://www.youtube.com/watch?v=6zLvVj7vFLQ&list=PLOT1dLQymBhlQfpVJlJHxv_Dgv0xDCcNG&index=37","小学5年",,"日本の地理 京都駅","社会","00:00:52"
"https://www.youtube.com/watch?v=dFlmCamBcv4","小学6年",,"歴史 西本願寺①","社会","00:01:15"
"https://www.youtube.com/watch?v=h80rtLHOZLw","小学6年",,"歴史 西本願寺②","社会","00:01:18"
"https://www.youtube.com/watch?v=M2-MvwWPyQw","小学6年",,"歴史 哲学の道","社会","00:00:34"
"https://www.youtube.com/watch?v=m7CUHv6zps0","小学6年",,"歴史 銀閣寺①","社会","00:01:27"
"https://www.youtube.com/watch?v=Kr3PyaJoHaY","小学6年",,"歴史 銀閣寺②","社会","00:02:00"
"https://www.youtube.com/watch?v=TyHmh640SIE","小学6年",,"歴史 銀閣寺③","社会","00:00:47"
"https://www.youtube.com/watch?v=uEMEhx-dm3c","小学6年",,"歴史 上賀茂神社","社会","00:01:50"
"https://www.youtube.com/watch?v=xPZ7jmHyKyg","小学6年",,"歴史 今宮神社","社会","00:01:41"
"https://www.youtube.com/watch?v=Sca7jwwpJUg","小学6年",,"歴史 龍安寺①","社会","00:02:16"
"https://www.youtube.com/watch?v=m2cvpcpXBnY","小学6年",,"歴史 龍安寺②","社会","00:01:44"
"https://www.youtube.com/watch?v=zcBNRqRDF1o","小学6年",,"歴史 東本願寺","社会","00:01:22"
"https://www.youtube.com/watch?v=an3gX-lIaMA","小学6年",,"歴史 高桐院","社会","00:01:58"
"https://www.youtube.com/watch?v=RqL4vKi9Yp8","小学6年",,"歴史 東福寺","社会","00:01:10"
"https://www.youtube.com/watch?v=kIysE8uyRow","小学6年",,"歴史 二寧坂・三寧坂","社会","00:01:06"
"https://www.youtube.com/watch?v=tXOqe5ga0ps","小学6年",,"歴史 清水寺","社会","00:01:12"
"https://www.youtube.com/watch?v=7lwlhBZUWOs","小学6年",,"歴史 京都国立博物館","社会","00:01:21"
"https://www.youtube.com/watch?v=ELqXhHt44uM","中学生",,"鑑賞アールヌーボーの磁器","美術","00:03:26"
"https://www.youtube.com/watch?v=66UCGCAodC8","中学生",,"鑑賞さわるコレクションとは","美術","00:03:08"
"https://www.youtube.com/watch?v=d7_3geyKanY","中学生",,"鑑賞さわるコレクション実際①","美術","00:03:39"
"https://www.youtube.com/watch?v=Ls_m59uLr2w","中学生",,"鑑賞さわるコレクション実際②","美術","00:02:15"
"https://www.youtube.com/watch?v=o4QSeUOF6es","中学生",,"鑑賞さわるコレクション実際③","美術","00:04:34"
"https://www.youtube.com/watch?v=f-3_d-g0g4I","中学生",,"鑑賞さわるコレクション実際④","美術","00:03:50"
"https://www.youtube.com/watch?v=TB1tA_DgdzI","中学生",,"鑑賞さわるコレクション実際⑤","美術","00:03:49"
"https://www.youtube.com/watch?v=Oc0deVaHfQA","小学生",,"陶芸 風鈴","図画工作","00:04:33"
"https://www.youtube.com/watch?v=AavOmyghSE8","小学生",,"陶芸 キャンドルポット","図画工作","00:05:44"
"https://www.youtube.com/watch?v=QelRsaym4KE","小学3年","日本語版","リコーダーの持ち方","音楽","00:01:15"
"https://www.youtube.com/watch?v=FTCiE6kJZ6I","小学生",,"どんな音が出るかな？トーンチャイム","音楽","00:01:21"
"https://www.youtube.com/watch?v=kighEnxsJbw&list=PLOT1dLQymBhl6o47D_EPRTB-5Kv7QbHlp&index=14&t=0s","小学3年","日本語版","歌唱 茶つみ","音楽","00:03:13"
"https://www.youtube.com/watch?v=260WGnU2MTQ","中学生",,"地域の食文化京漬物解説しば漬千枚漬","家庭","00:02:20"
"https://www.youtube.com/watch?v=fJh4sknfN0U","中学生",,"地域の食文化京漬物解説すぐき","家庭","00:02:48"
"https://www.youtube.com/watch?v=lS8O_9uEiVs","中学生",,"地域の食文化京漬物実演千枚漬１ 皮むき","家庭","00:03:13"
"https://www.youtube.com/watch?v=-5vGSgSG0Eo","中学生",,"地域の食文化京漬物実演千枚漬２ スライス","家庭","00:02:55"
"https://www.youtube.com/watch?v=eqLLv1cd61s","中学生",,"地域の食文化京漬物実演千枚漬３ 下漬け・本漬け","家庭","00:04:14"
"https://www.youtube.com/watch?v=RRMv9hc9rgA","中学生",,"地域の食文化京漬物実演千枚漬４ 説明","家庭","00:01:37"
"https://www.youtube.com/watch?v=L-qUuIlmIIE&index=7&list=PLOT1dLQymBhlQfpVJlJHxv_Dgv0xDCcNG","中学生",,"地域の食文化 京風雑煮","家庭","00:04:28"
"https://www.youtube.com/watch?v=48H731apisI&index=8&list=PLOT1dLQymBhlQfpVJlJHxv_Dgv0xDCcNG","中学生",,"混合だしの作り方","家庭","00:02:13"
"https://www.youtube.com/watch?v=PetDh6eoRws&list=PLOT1dLQymBhlQfpVJlJHxv_Dgv0xDCcNG&index=9","中学生",,"材料の切り方１","家庭","00:01:33"
"https://www.youtube.com/watch?v=uDqGtsup9oc&list=PLOT1dLQymBhlQfpVJlJHxv_Dgv0xDCcNG&index=10","中学生",,"材料の切り方２","家庭","00:01:24"
"https://www.youtube.com/watch?v=URaq403ORds&list=PLOT1dLQymBhlQfpVJlJHxv_Dgv0xDCcNG&index=11","中学生",,"材料の切り方３","家庭","00:01:39"
"https://www.youtube.com/watch?v=1yS44PEzj0k&index=22&list=PLOT1dLQymBhlQfpVJlJHxv_Dgv0xDCcNG","中学生",,"住居 町家解説①","家庭","00:03:16"
"https://www.youtube.com/watch?v=ny8ItmruNdQ&list=PLOT1dLQymBhlQfpVJlJHxv_Dgv0xDCcNG&index=26","中学生",,"住居 町家解説②","家庭","00:02:17"
"https://www.youtube.com/watch?v=K7eU01q1uco&index=27&list=PLOT1dLQymBhlQfpVJlJHxv_Dgv0xDCcNG","中学生",,"住居 町家解説③","家庭","00:02:34"
"https://www.youtube.com/watch?v=mLg0e7n3k1A&index=29&list=PLOT1dLQymBhlQfpVJlJHxv_Dgv0xDCcNG","中学生",,"住居 町家解説④","家庭","00:03:53"
