"教材ID","教材シリーズ名","教材種別","対象","科目","提供","提供URL","URL","No","タイトル","公開日","長さ","機材","キーボード","月","単元名","ページ","サイト名","内容","注意事項など","言語","講師","教科"
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=gy0YOXGxviw",,"図形 立体と空間図形 空間内の平面と直線③",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=-k17r0cAW7g",,"図形 対称移動について②",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=p9PrfPBqfzk",,"図形 円の接線 二直線に接する円の描き方",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=t0qiMYoa-Ow",,"図形 基本の作図 垂直二等分線②",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=I0jaWippDdk",,"図形 平行移動 平行移動とは",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=X-oqdrrvX8Y",,"図形 角の二等分線の作図",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=6_W2vqrdfPM",,"図形 垂直二等分線の性質",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=pF_43Hv0Anc",,"図形 円と直線の関係をまとめよう",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=TgjoLKCx6vs",,"図形 平行移動",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=61IVHlquVlc",,"関数 比例のグラフのかき方 正の数",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=Aj_3Uh9Jstk",,"関数 反比例 反比例の式",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=PRpIFlyIKyo",,"関数 比例のグラフのかき方 分数",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=XL35MkjFJyA",,"関数 反比例を式で表そう",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=tMXRf2ZnnCg",,"関数 比例のグラフのかき方 負の数",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=eDOhjhUI7Oo",,"関数 比例の式の求め方 比例のグラフからｘとｙを求める",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=zw8Ac4h55kw",,"関数 座標",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=y8uvwHyV6IU",,"データの活用 資料の散らばり 代表値、範囲と棒グラフ",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=Zagz0VAjcuI",,"データの活用 資料の活用 代表値 最頻値",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=otTifyjj9d0",,"データの活用 中央値",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=fA9K7lziToI",,"データの活用 ヒストグラム 資料の整理や最大値や度数について",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学1年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=TjPaKnDcfAo",,"データの活用 ヒストグラム 度数分布表とヒストグラムについて",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=bqtcE_exQVA",,"数と式 連立方程式を解く 代入法",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=PbLwKWgFYoc",,"数と式 文字を用いた式",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=Qa6n5tthgvY",,"数と式 連立方程式の解き方",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=WnpeuGZmGKc",,"数と式 連立方程式 代入法",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=lHj7eAQdOMo",,"数と式 単項式の乗除 乗除の混じった計算",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=I-QSJ47NOLk",,"数と式 整式の加減 足し算と引き算",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=-lpUBls9KmI",,"数と式 文字を用いた式 数の性質調べ方",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=5JV7Gl68cps",,"数と式 単項式の乗除 乗法",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=77kbzC1sijc",,"数と式 目的に応じた式変形",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=A7kyo363Fg0",,"数と式 二元一次方程式 解の求め方",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=BVXDtB_9z2E",,"数と式 等式変形 解き方",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=uet3gCQ9rAQ",,"数と式 連立方程式 立式",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=8PGsViN6JkQ",,"数と式 2元1次方程式",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=z4ew0602SDY",,"数と式 多項式の加減 同類項",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=uiuHTiNyIkw",,"図形 平面図形の合同",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=6od-61lAZi8",,"図形 三角形の角の性質",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=d0TBuWeMXDg",,"図形 三角形の合同条件",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=OkwdyZsF894",,"図形 二等辺三角形について",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=QuV7zVbnots",,"図形 証明",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=Rk0NT04HqbE",,"図形 証明の書き方",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=gJgu3Aq5tLU",,"図形 三角形の合同条件 三辺相等",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=M14EAVsODic",,"図形 図形の性質 多角形の外角の和",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=uwlKsWxNe-o",,"図形 三角形の性質 直角三角形の合同条件",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=niGGQw2ncQA",,"図形 図形の性質 正三角形の定義と性質",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=ue0DHMiRVFw",,"図形 図形の性質 多角形の内角の和",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=NuqB-8U2sMY",,"図形 平行線と角の性質",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=R-Oz_kbB1bw",,"図形 三角形の合同条件 一辺両端角相等",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=fiiK-m-ZO54",,"図形 平面図形の合同2",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=sN_YRLb4E44",,"図形 平行四辺形になるための条件",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=Z5jmGiGwv_s",,"図形 平行線の性質",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=B4w9-GqG0WA",,"図形 平行四辺形の性質の証明3 対角線",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=-lpUBls9KmI",,"図形 平行四辺形の性質",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=ZsEkN0mnBcE",,"図形 平行四辺形の性質の証明2 対角",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=Yj7BDBQD0Ak",,"図形 平行四辺形の性質の証明1 対辺",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=Bw7qSiZ4Sh0",,"関数 事象と一次関数",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=xs09D_QtwjY",,"関数 一次関数のグラフのかき方",,,,,,,,,,,"中国語版",,
"9","京都教育大学の学生製作補助教材","動画","中学2年","数学","京都教育大学","https://www.kyokyo-u.ac.jp/movie/post.html#1","https://www.youtube.com/watch?v=DVFNGMuNlSA",,"関数 事象と一次関数 2",,,,,,,,,,,"中国語版",,
